frame,track_id,x,y,w,h,score,verified_score,tube_verifier_score,misses,vx,vy,cand_is_current,cand_frame,cand_source,cand_area,cand_fill,cand_aspect,cand_mean_residual,cand_mean_appearance,cand_local_contrast,cand_texture,cand_line_context,cand_isolation,cand_score,cand_local_flow_score,cand_local_flow_delta_px,cand_local_flow_bg_sigma,cand_local_flow_inside_n,cand_local_flow_annulus_n,cand_local_bg_residual,cand_local_residual_ratio,cand_local_comp_score,cand_map_score,cand_attached_support,cand_native_dark_score,cand_sky_like,cand_router_state,cand_router_confidence,cand_router_close_sky_like,cand_router_close_texture,cand_router_far_sky_like,cand_router_far_texture,tube_tube_hits,tube_tube_len,tube_hit_rate,tube_miss_rate,tube_mean_score,tube_score_std,tube_mean_map_score,tube_map_hit_rate,tube_appearance_only_rate,tube_surface_source_rate,tube_router_surface_backed_rate,tube_router_clean_sky_rate,tube_router_boundary_rate,tube_router_line_attached_rate,tube_router_unknown_rate,tube_tiny_rate,tube_mean_line_context,tube_max_line_context,tube_mean_attached_support,tube_max_attached_support,tube_mean_native_dark_score,tube_max_native_dark_score,tube_mean_sky_like,tube_max_sky_like,tube_sky_hit_rate,tube_mean_texture,tube_mean_residual,tube_mean_appearance,tube_mean_area,tube_mean_pair_score,tube_positive_pair_rate,tube_mean_pair_raw,tube_positive_pair_raw_rate,tube_mean_pair_bg,tube_positive_pair_bg_rate,tube_mean_pair_bg_local,tube_positive_pair_bg_local_rate,tube_mean_align_gain,tube_positive_align_rate,tube_mean_bg_dist,tube_mean_cv_resid,tube_mean_bg_minus_cv,tube_mean_cand_density,tube_log_cand_density,tube_mean_speed,tube_max_speed,tube_mean_accel,tube_max_accel
120,1,80,93,3,4,64.942845,58.273546,-6.669299,0,-0.338805,1.415588,1,120,appearance,12,1.0,1.333,16.75,78.17,99.13,115.17,0.052,0.0,3.352,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.022,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.137667,1.69389,90.695333,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.483444,0.54,9.913,15.983,0.0,0.0,0.0,0.0,0.0,67.24,8.096667,20.21,175.555556,-0.109221,0.0,-0.109221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716149,0.909246,-0.193097,17.0,2.890372,0.716149,4.031129,0.909246,3.983745
121,1,80,93,3,4,65.138689,56.336558,-8.802131,0,-0.281473,1.410132,1,121,appearance,12,1.0,1.333,0.0,78.17,99.13,115.17,0.052,0.0,3.023,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.022,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.078,1.789501,90.499778,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.486556,0.559,11.135333,18.931,0.0,0.0,0.0,0.0,0.0,67.03,6.091111,20.118889,175.555556,-0.031746,0.0,-0.031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559014,0.816823,-0.257809,16.777778,2.877949,0.559014,4.031129,0.816823,3.998571
122,1,80,92,3,5,65.283659,55.404458,-9.879202,0,-0.244207,1.231586,1,122,appearance,15,1.0,1.667,22.33,75.87,103.3,102.12,0.358,0.0,3.358,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.937,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.083778,1.674403,90.295,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.523,0.559,12.567111,18.931,0.0,0.0,0.0,0.0,0.0,65.384444,7.443333,19.784444,175.888889,-0.068783,0.0,-0.068783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503948,0.703325,-0.199377,16.444444,2.859021,0.503948,3.535534,0.703325,3.511986
123,1,79,93,4,4,65.025009,50.338901,-14.686108,0,-0.272485,1.404281,1,123,appearance,16,1.0,1.0,23.44,69.94,88.15,104.89,0.165,0.0,3.534,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.425,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.120333,1.62601,90.426778,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.504556,0.564,16.056556,24.877,0.0,0.0,0.0,0.0,0.0,65.474444,8.732222,19.073333,176.0,-0.082389,0.0,-0.082389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.808027,-0.14136,16.555556,2.86537,0.666667,4.0,0.808027,4.015357
124,1,79,93,4,4,61.735283,33.568713,-28.16657,0,0.312885,1.280282,1,124,appearance,16,1.0,1.0,0.0,69.94,88.15,104.89,0.165,0.0,3.073,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,22.425,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.068667,1.770309,90.422889,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.502556,0.564,20.495111,48.903,0.0,0.0,0.0,0.0,0.0,65.54,5.866667,19.191111,176.0,0.121315,0.111111,0.121315,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.235901,1.437395,-0.201495,15.888889,2.826656,1.235901,5.0,1.437395,6.259146
125,1,69,85,14,14,71.052161,37.666261,-33.3859,0,-1.056625,0.149684,1,125,large_dark,196,1.0,1.0,7.49,13.66,0.45,62.04,0.523,0.0,8.906,0.0,0.0,0.0,0,0,0.0,0.0,0.0,104.126,49.987,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.735333,0.139759,102.209889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54,0.564,28.107111,49.987,0.0,0.0,0.0,0.0,0.0,60.842222,6.575556,13.058889,196.0,0.041194,0.111111,0.041194,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.791456,0.937904,-0.146447,16.333333,2.852631,0.791456,4.123106,0.937904,3.716039
126,1,79,93,3,4,61.143676,25.161298,-35.982378,0,0.888194,1.147294,1,126,appearance,12,1.0,1.333,0.0,81.17,102.6,112.75,0.045,0.0,3.027,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,43.75,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.103444,1.800212,90.902667,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.485333,0.564,31.805333,49.987,0.0,0.0,0.0,0.0,0.0,66.668889,5.587778,20.672222,175.555556,0.041194,0.111111,0.041194,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.392381,1.617923,-0.225542,16.222222,2.846201,1.392381,5.408327,1.617923,6.245029
127,1,79,92,3,5,61.023575,22.303193,-38.720382,0,1.128576,0.938241,1,127,appearance,15,1.0,1.667,22.6,78.87,107.18,102.75,0.318,0.0,3.381,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,45.105,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.154556,1.693761,91.187333,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.513778,0.564,35.734,49.987,0.0,0.0,0.0,0.0,0.0,65.741111,6.67,20.526667,175.888889,-0.115268,0.111111,-0.115268,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.252325,1.572893,-0.320569,16.222222,2.846201,1.252325,5.147815,1.572893,5.716288
128,1,78,93,4,4,58.581233,20.246129,-38.335105,0,0.497324,1.213607,1,128,appearance,16,1.0,1.0,20.06,72.0,90.18,103.75,0.075,0.0,3.508,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,21.731,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.182,1.658059,91.244556,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.111111,0.492333,0.59,35.450778,49.987,0.0,0.0,0.0,0.0,0.0,65.73,7.576667,19.78,176.0,-0.091459,0.111111,-0.091459,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.705026,2.078721,-0.373696,16.666667,2.87168,1.705026,5.09902,2.078721,5.791703
129,1,78,93,4,4,53.358139,14.519213,-38.838927,0,0.323261,0.788844,1,129,appearance,16,1.0,1.0,0.0,72.0,90.18,103.75,0.075,0.0,3.114,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,21.731,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,7.574556,2.283928,80.117333,0.777778,0.222222,0.0,0.0,0.0,0.0,0.0,1.0,0.222222,0.438556,0.59,35.761889,49.987,0.0,0.0,0.0,0.0,0.0,70.56,6.441111,26.391111,156.0,-0.091459,0.111111,-0.091459,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.705026,2.196322,-0.491296,16.777778,2.877949,1.705026,5.09902,2.196322,5.791703
130,1,76,92,5,5,55.462495,12.976496,-42.486,0,1.036386,0.901719,1,130,map,25,1.0,1.0,20.4,52.2,68.2,98.12,0.296,0.0,3.625,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.855,9.005,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.273625,1.760722,91.890375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.498,0.564,41.653625,50.784,0.0,0.0,0.0,0.0,0.0,66.21125,6.905,18.31125,174.625,-0.018896,0.111111,-0.018896,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.158252,1.47723,-0.318978,17.111111,2.896526,1.235326,4.301163,1.47723,4.517918
131,1,78,93,4,4,54.344066,8.483768,-45.860297,0,1.627401,1.067368,1,131,appearance,15,0.938,1.0,0.0,71.88,88.98,103.45,0.093,0.0,3.088,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,18.215,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.22625,1.945095,91.9055,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.46775,0.525,46.089125,51.151,0.0,0.0,0.0,0.0,0.0,67.045,4.05,20.78875,173.375,0.100529,0.111111,0.100529,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.217118,1.572976,-0.355858,17.333333,2.908721,1.294191,5.830952,1.572976,5.980143
132,1,78,93,4,4,53.938062,7.950321,-45.98774,0,1.670311,1.061289,1,132,appearance,15,0.938,1.0,19.31,72.81,89.92,106.83,0.137,0.0,3.447,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.707,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.273,1.827225,92.086375,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.474,0.525,45.931375,51.151,0.0,0.0,0.0,0.0,0.0,67.4,5.31,20.7575,173.375,-0.2226,0.0,-0.2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.758995,1.175417,-0.416422,17.444444,2.914763,0.836068,5.830952,1.175417,5.927657
133,1,78,92,3,5,55.310493,8.894458,-46.416036,0,1.523202,0.882338,1,133,appearance,15,1.0,1.667,21.93,82.53,110.38,105.55,0.213,0.0,3.415,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,18.042,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.3195,1.85787,92.639625,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.486125,0.54,46.376375,51.151,0.0,0.0,0.0,0.0,0.0,67.1075,6.665,21.8,173.375,-0.25548,0.0,-0.25548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683091,0.919727,-0.236636,18.0,2.944439,0.760164,5.147815,0.919727,5.21222
134,690,120,120,14,14,39.56237,28.489688,-11.072682,0,0.196234,0.353014,1,134,large_dark,196,1.0,1.0,0.0,2.24,13.58,76.7,0.855,0.0,4.885,0.0,0.0,0.0,0,0,0.0,0.0,0.0,57.089,2.293,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,5.192778,0.168898,61.069333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.861111,0.879,2.503778,2.795,0.0,0.0,0.0,0.0,0.0,77.945556,2.053333,2.387778,196.0,-0.007181,0.0,-0.007181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693627,1.225959,-0.532333,17.555556,2.920769,0.869825,2.828427,1.225959,2.505453
135,24,18,116,14,14,25.746073,25.640651,-0.105422,0,-0.754398,0.662398,1,135,large_dark,196,1.0,1.0,3.96,5.61,12.87,75.45,0.717,0.0,3.391,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.888,1.949,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,3.515,0.094621,38.172889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.718556,0.733,4.256333,10.079,0.0,0.0,0.0,0.0,0.0,74.91,2.961111,5.365556,196.0,-0.050265,0.0,-0.050265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601579,1.157592,-0.556013,17.444444,2.914763,1.144507,2.236068,1.157592,1.752031
136,1,77,92,4,5,48.682304,9.798493,-38.883811,0,0.304559,0.242312,1,136,appearance,18,0.9,1.25,0.0,70.1,91.81,101.72,0.277,0.0,3.039,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.933,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,6.475667,2.915167,59.207222,0.555556,0.444444,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.401222,0.54,32.994,51.151,0.0,0.0,0.0,0.0,0.0,80.202222,7.408889,41.082222,116.222222,-0.175359,0.0,-0.175359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627535,1.213318,-0.585783,16.666667,2.87168,0.627535,5.147815,1.213318,5.21222
137,1,72,84,14,14,53.652866,6.419135,-47.233731,0,1.378115,-0.144775,1,137,large_dark,196,1.0,1.0,13.82,12.54,3.25,58.0,0.658,0.0,9.113,0.0,0.0,0.0,0,0,0.0,0.0,0.0,106.375,49.6,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.777778,0.222222,9.128286,0.129061,107.108286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.567143,0.658,48.211571,51.151,0.0,0.0,0.0,0.0,0.0,60.177143,5.527143,12.441429,196.0,-0.173091,0.0,-0.173091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,0.717674,-0.162119,16.222222,2.846201,0.573441,4.0,0.717674,4.039813
138,24,14,118,14,14,25.117453,28.132693,3.01524,0,-1.362176,0.636911,1,138,large_dark,196,1.0,1.0,4.51,5.71,11.52,75.43,0.756,0.0,3.352,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.526,1.844,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,3.428556,0.106911,37.317889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.726444,0.756,2.643889,5.003,0.0,0.0,0.0,0.0,0.0,75.238889,2.868889,5.572222,196.0,-0.021164,0.0,-0.021164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555556,1.160917,-0.605361,15.888889,2.826656,1.210325,2.828427,1.160917,2.177651
139,1440,104,125,14,14,31.91332,21.212707,-10.700612,0,0.883552,0.706891,1,139,large_dark,196,1.0,1.0,0.0,3.61,13.66,76.9,0.634,0.0,4.09,0.0,0.0,0.0,0,0,0.0,0.0,0.0,46.257,2.38,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,4.115667,0.022978,46.336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.466333,0.634,2.592222,2.71,0.0,0.0,0.0,0.0,0.0,80.486667,1.865556,4.174444,196.0,0.04006,0.0,0.04006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,1.309208,-0.975874,15.111111,2.779509,1.216761,2.828427,1.309208,2.017897
140,24,13,118,14,14,20.552249,23.681945,3.129697,1,-0.885415,0.413992,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,0.888889,0.111111,3.373875,0.07086,36.796125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.73275,0.756,1.954125,2.065,0.0,0.0,0.0,0.0,0.0,75.4275,2.63125,5.6275,196.0,-0.017385,0.0,-0.017385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444,1.120238,-0.675794,14.777778,2.758602,1.207816,2.828427,1.120238,2.177651
141,1440,106,126,14,14,31.912319,21.184849,-10.72747,0,0.828301,0.526162,1,141,large_dark,196,1.0,1.0,0.0,3.28,15.35,75.53,0.691,0.0,4.058,0.0,0.0,0.0,0,0,0.0,0.0,0.0,45.925,2.388,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,4.107111,0.029122,46.214778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.536333,0.691,2.549556,2.71,0.0,0.0,0.0,0.0,0.0,78.776667,1.895556,3.942222,196.0,0.073696,0.0,0.073696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,1.311512,-0.978179,14.0,2.70805,1.216761,2.828427,1.311512,2.017897
142,1,72,82,14,14,42.653894,9.582998,-33.070896,0,1.170526,-0.887594,1,142,large_dark,196,1.0,1.0,13.9,13.33,10.7,56.2,0.717,0.0,9.085,0.0,0.0,0.0,0,0,0.0,0.0,0.0,105.303,38.276,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,7.749125,2.623261,81.26825,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.619125,0.717,26.436625,49.6,0.0,0.0,0.0,0.0,0.0,65.8925,8.88375,26.0375,152.5,-0.156463,0.111111,-0.156463,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.974481,2.520236,-0.545755,13.555556,2.677973,1.983424,5.385165,2.520236,6.135032
143,1,67,84,14,14,47.782068,17.587007,-30.195061,0,-0.229474,-0.187594,1,143,large_dark,196,1.0,1.0,9.07,12.6,14.65,58.66,0.627,0.0,9.266,0.0,0.0,0.0,0,0,0.0,0.0,0.0,107.697,3.23,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,7.77175,2.635437,81.5675,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.607875,0.658,22.055875,49.6,0.0,0.0,0.0,0.0,0.0,66.2,8.28,25.94625,152.5,-0.045729,0.222222,-0.045729,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.487241,2.051165,-0.563924,13.444444,2.67031,1.591357,5.385165,2.051165,6.073878
144,1,67,84,14,14,48.035222,21.043654,-26.991568,0,-0.149158,-0.121936,1,144,large_dark,196,1.0,1.0,0.0,12.6,14.65,58.66,0.628,0.0,9.186,0.0,0.0,0.0,0,0,0.0,0.0,0.0,107.697,3.231,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,7.756125,2.626621,81.421125,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.61125,0.658,17.1055,49.6,0.0,0.0,0.0,0.0,0.0,66.1675,7.205,26.08,152.5,-0.010582,0.222222,-0.010582,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.376129,1.971384,-0.595254,13.0,2.639057,1.480246,5.385165,1.971384,6.073878
145,1,66,86,14,14,47.114316,23.380604,-23.733712,0,-0.446953,0.620742,1,145,large_dark,196,1.0,1.0,7.99,12.01,13.28,60.94,0.545,0.0,9.344,0.0,0.0,0.0,0,0,0.0,0.0,0.0,108.844,3.193,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,7.76975,2.634527,81.418125,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.60425,0.658,12.15025,49.6,0.0,0.0,0.0,0.0,0.0,66.41875,8.20375,26.14,152.5,-0.066893,0.222222,-0.066893,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.624581,2.186896,-0.562314,13.666667,2.685577,1.728698,5.385165,2.186896,6.073878
146,1,66,86,14,14,50.249366,45.963371,-4.285995,0,-0.290519,0.403482,1,146,large_dark,196,1.0,1.0,0.0,12.01,13.28,60.95,0.545,0.0,9.273,0.0,0.0,0.0,0,0,0.0,0.0,0.0,108.844,3.193,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,7.78975,2.645234,81.72675,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.590125,0.628,6.349375,14.689,0.0,0.0,0.0,0.0,0.0,66.7875,6.47625,26.07375,152.5,0.071051,0.222222,0.071051,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.180137,1.823018,-0.642881,13.444444,2.67031,1.284254,5.385165,1.823018,6.073878
147,1,67,83,14,14,56.405223,52.817424,-3.587798,0,0.161163,-0.787737,1,147,large_dark,196,1.0,1.0,9.84,13.92,15.12,58.17,0.667,0.0,9.489,0.0,0.0,0.0,0,0,0.0,0.0,0.0,110.14,3.268,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.540875,2.114773,95.49425,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.602375,0.667,6.22225,14.689,0.0,0.0,0.0,0.0,0.0,63.015,4.33625,19.2825,174.25,0.239985,0.333333,0.239985,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.309279,1.944192,-0.634913,13.777778,2.693125,1.413396,5.385165,1.944192,6.073878
148,1,77,88,4,7,52.339001,48.83202,-3.506981,0,1.854756,0.012971,1,148,appearance,25,0.893,1.75,21.43,74.71,90.85,78.26,0.681,0.0,3.345,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.976,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.590125,1.984601,95.49425,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.616375,0.681,6.183625,14.689,0.0,0.0,0.0,0.0,0.0,61.7525,7.015,20.09,174.625,0.095616,0.333333,0.095616,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,1.889296,2.418742,-0.529446,14.111111,2.71543,1.993413,5.385165,2.418742,6.073878
149,1,77,88,4,7,55.285505,52.548068,-2.737438,0,1.818091,0.314681,1,149,appearance,25,0.893,1.75,0.0,74.68,90.82,78.34,0.681,0.0,2.925,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.977,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.56175,2.134568,95.7035,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.624,0.681,4.7495,14.689,0.0,0.0,0.0,0.0,0.0,61.55125,4.40375,20.45375,174.625,0.038171,0.222222,0.038171,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.443168,1.83861,-0.395442,13.777778,2.693125,1.547285,5.59017,1.83861,5.938573
150,1,77,88,4,6,55.734704,58.051197,2.316493,0,1.794259,0.335793,1,150,appearance,22,0.917,1.5,18.08,81.5,99.68,81.45,0.604,0.0,3.29,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.775,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.888889,0.111111,8.6405,2.028596,96.034125,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.622,0.68,3.29,3.775,0.0,0.0,0.0,0.0,0.0,61.7325,6.6575,21.67625,174.25,-0.071806,0.222222,-0.071806,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.42039,1.732507,-0.312117,14.111111,2.71543,1.524507,5.385165,1.732507,5.556884
151,1,77,88,4,6,66.423894,68.844623,2.42073,0,1.778769,0.463265,1,151,appearance,22,0.917,1.5,0.0,81.5,99.68,81.39,0.604,0.0,2.935,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.775,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.725778,2.055914,97.994111,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.630444,0.698,3.277,3.775,0.0,0.0,0.0,0.0,0.0,61.202222,4.755556,20.876667,176.666667,0.038927,0.222222,0.038927,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,1.42039,1.787879,-0.367489,13.555556,2.677973,1.42039,5.385165,1.787879,5.490796
152,1,77,88,5,6,65.328406,67.463407,2.135001,0,1.9437,0.546122,1,152,appearance,25,0.833,1.2,18.67,71.63,82.86,77.62,0.652,0.0,3.346,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.819111,1.944197,98.658222,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.643667,0.698,3.467778,5.55,0.0,0.0,0.0,0.0,0.0,60.601111,5.822222,19.988889,177.0,-0.183296,0.111111,-0.183296,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.361188,1.662711,-0.301522,13.333333,2.662588,1.361188,5.85235,1.662711,5.910783
153,1,74,86,7,7,69.350385,63.92889,-5.421495,0,1.237155,0.07498,1,153,map,49,1.0,1.0,17.86,50.9,59.56,63.52,0.689,0.0,3.653,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.061,20.815,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.916333,1.868071,99.530222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.655889,0.701,5.147667,20.815,0.0,0.0,0.0,0.0,0.0,58.903333,6.628889,17.922222,179.666667,-0.113001,0.111111,-0.113001,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.103764,1.393097,-0.289332,13.777778,2.693125,1.103764,3.535534,1.393097,3.639935
154,1,77,88,5,6,64.367531,65.893555,1.526024,0,2.055401,0.267487,1,154,appearance,25,0.833,1.2,0.0,73.57,85.16,77.69,0.608,0.0,2.999,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.847,0.0,0.0,unrouted,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,8.916889,2.100722,100.160889,0.888889,0.111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.653333,0.701,3.584111,6.847,0.0,0.0,0.0,0.0,0.0,60.576667,4.581111,20.422222,177.0,-0.079365,0.111111,-0.079365,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,1.544559,1.903811,-0.359253,12.777778,2.623057,1.544559,6.576473,1.903811,7.110453
