acquire_threshold,track_threshold,acquire_hits,max_misses,max_jump_px,output_tentative,coast_output,frames_all,visible_frames,invisible_frames,all_frame_correct,all_frame_accuracy,visible_strict,visible_strict_recall,visible_loose,visible_loose_recall,invisible_no_box,invisible_no_box_rate,selected_frames,first_lock_frame,first_strict_frame,strict_latency_frames
0.85,0.45,3,0,12.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.45,3,0,18.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.45,3,0,24.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.45,3,0,32.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.45,3,0,48.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.5,3,0,12.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.5,3,0,18.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.5,3,0,24.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.5,3,0,32.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.5,3,0,48.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.55,3,0,12.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.55,3,0,18.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.55,3,0,24.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.55,3,0,32.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.55,3,0,48.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.6,3,0,12.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.6,3,0,18.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.6,3,0,24.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.6,3,0,32.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.6,3,0,48.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.65,3,0,12.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.65,3,0,18.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.65,3,0,24.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.65,3,0,32.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.65,3,0,48.0,0,0,250,38,212,225,0.9,26,0.6842,26,0.6842,199,0.9387,39,224,224,12
0.85,0.45,3,1,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.5,3,1,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.5,3,1,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.5,3,1,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.5,3,1,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.5,3,1,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,1,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,1,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,1,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,1,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,1,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,2,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,2,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,2,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,2,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,2,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,3,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,3,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,3,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,3,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.55,3,3,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,1,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,1,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,1,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,1,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,1,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,2,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,2,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,2,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,2,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,2,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,3,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,3,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,3,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,3,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.6,3,3,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,1,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,1,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,1,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,1,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,1,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,2,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,2,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,2,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,2,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,2,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,3,12.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,3,18.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,3,24.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,3,32.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.65,3,3,48.0,0,0,250,38,212,224,0.896,26,0.6842,26,0.6842,198,0.934,40,224,224,12
0.85,0.7,3,1,12.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,1,18.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,1,24.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,1,32.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,1,48.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,2,12.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,2,18.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,2,24.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,2,32.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,2,48.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,3,12.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,3,18.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,3,24.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,3,32.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.85,0.7,3,3,48.0,0,0,250,38,212,224,0.896,25,0.6579,25,0.6579,199,0.9387,38,224,224,12
0.8,0.45,3,0,12.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.45,3,0,18.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.45,3,0,24.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.5,3,0,12.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.5,3,0,18.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.5,3,0,24.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.55,3,0,12.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.55,3,0,18.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.55,3,0,24.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.6,3,0,12.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.6,3,0,18.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.6,3,0,24.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.65,3,0,12.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.65,3,0,18.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.65,3,0,24.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.65,3,0,32.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.8,0.65,3,0,48.0,0,0,250,38,212,223,0.892,27,0.7105,27,0.7105,196,0.9245,43,223,223,11
0.85,0.4,3,0,12.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.4,3,0,18.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.4,3,0,24.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.4,3,0,32.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.4,3,0,48.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.45,3,1,18.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.45,3,1,24.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.45,3,1,32.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.85,0.45,3,1,48.0,0,0,250,38,212,223,0.892,26,0.6842,26,0.6842,197,0.9292,41,224,224,12
0.8,0.45,3,1,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.5,3,1,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.5,3,1,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.5,3,1,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,1,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,1,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,1,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,2,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,2,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,3,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.55,3,3,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,1,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,1,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,1,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,2,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,2,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,3,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.6,3,3,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,1,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,1,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,1,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,1,32.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,1,48.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,2,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,2,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,2,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,2,32.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,2,48.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,3,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,3,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,3,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,3,32.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.65,3,3,48.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.85,0.65,2,0,12.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.85,0.65,2,0,18.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.85,0.65,2,0,24.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.85,0.65,2,0,32.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.85,0.65,2,0,48.0,0,0,250,38,212,222,0.888,27,0.7105,27,0.7105,195,0.9198,44,223,223,11
0.8,0.7,3,1,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,1,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,1,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,1,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,1,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,2,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,2,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,2,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,2,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,2,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,3,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,3,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,3,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,3,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.8,0.7,3,3,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,1,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,1,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,1,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,1,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,1,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,2,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,2,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,2,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,2,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,2,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,3,12.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,3,18.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,3,24.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,3,32.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.85,0.7,2,3,48.0,0,0,250,38,212,222,0.888,26,0.6842,26,0.6842,196,0.9245,42,223,223,11
0.9,0.45,2,0,12.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.45,2,0,18.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.45,2,0,24.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.45,2,0,32.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.45,2,0,48.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.5,2,0,12.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.5,2,0,18.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.5,2,0,24.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.5,2,0,32.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.5,2,0,48.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.55,2,0,12.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.55,2,0,18.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.55,2,0,24.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.55,2,0,32.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.55,2,0,48.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.6,2,0,12.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.6,2,0,18.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.6,2,0,24.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.6,2,0,32.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.6,2,0,48.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.65,2,0,12.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.65,2,0,18.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.65,2,0,24.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.65,2,0,32.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.9,0.65,2,0,48.0,0,0,250,38,212,222,0.888,24,0.6316,24,0.6316,198,0.934,38,226,226,14
0.85,0.7,3,0,12.0,0,0,250,38,212,222,0.888,22,0.5789,22,0.5789,200,0.9434,34,238,224,12
0.85,0.7,3,0,18.0,0,0,250,38,212,222,0.888,22,0.5789,22,0.5789,200,0.9434,34,238,224,12
0.85,0.7,3,0,24.0,0,0,250,38,212,222,0.888,22,0.5789,22,0.5789,200,0.9434,34,238,224,12
0.85,0.7,3,0,32.0,0,0,250,38,212,222,0.888,22,0.5789,22,0.5789,200,0.9434,34,238,224,12
0.85,0.7,3,0,48.0,0,0,250,38,212,222,0.888,22,0.5789,22,0.5789,200,0.9434,34,238,224,12
0.8,0.4,3,0,12.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.8,0.4,3,0,18.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.8,0.4,3,0,24.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.8,0.45,3,1,18.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.8,0.45,3,1,24.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,1,12.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,1,18.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,1,24.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,1,32.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,1,48.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,2,12.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,2,18.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
0.85,0.65,2,2,24.0,0,0,250,38,212,221,0.884,27,0.7105,27,0.7105,194,0.9151,45,223,223,11
