acquire_threshold,track_threshold,acquire_hits,max_misses,max_jump_px,output_tentative,coast_output,frames_all,visible_frames,invisible_frames,all_frame_correct,all_frame_accuracy,visible_strict,visible_strict_recall,visible_loose,visible_loose_recall,invisible_no_box,invisible_no_box_rate,selected_frames,first_lock_frame,first_strict_frame,strict_latency_frames
28.0,28.0,3,0,12.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,0,18.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,0,24.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,0,32.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,0,48.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,1,12.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,1,18.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,1,24.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,1,32.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,3,1,48.0,0,0,250,38,212,217,0.868,10,0.2632,10,0.2632,207,0.9764,15,240,240,28
28.0,28.0,2,0,12.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,0,18.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,0,24.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,0,32.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,0,48.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,1,12.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,1,18.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,1,24.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,1,32.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,2,1,48.0,0,0,250,38,212,216,0.864,11,0.2895,11,0.2895,205,0.967,18,239,239,27
28.0,28.0,3,2,12.0,0,0,250,38,212,216,0.864,10,0.2632,10,0.2632,206,0.9717,16,240,240,28
28.0,28.0,3,2,18.0,0,0,250,38,212,216,0.864,10,0.2632,10,0.2632,206,0.9717,16,240,240,28
28.0,28.0,3,2,24.0,0,0,250,38,212,216,0.864,10,0.2632,10,0.2632,206,0.9717,16,240,240,28
28.0,28.0,3,2,32.0,0,0,250,38,212,216,0.864,10,0.2632,10,0.2632,206,0.9717,16,240,240,28
28.0,28.0,3,2,48.0,0,0,250,38,212,216,0.864,10,0.2632,10,0.2632,206,0.9717,16,240,240,28
28.0,28.0,2,2,12.0,0,0,250,38,212,215,0.86,11,0.2895,11,0.2895,204,0.9623,19,239,239,27
28.0,28.0,2,2,18.0,0,0,250,38,212,215,0.86,11,0.2895,11,0.2895,204,0.9623,19,239,239,27
28.0,28.0,2,2,24.0,0,0,250,38,212,215,0.86,11,0.2895,11,0.2895,204,0.9623,19,239,239,27
28.0,28.0,2,2,32.0,0,0,250,38,212,215,0.86,11,0.2895,11,0.2895,204,0.9623,19,239,239,27
28.0,28.0,2,2,48.0,0,0,250,38,212,215,0.86,11,0.2895,11,0.2895,204,0.9623,19,239,239,27
34.0,24.0,1,0,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,0,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,0,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,0,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,0,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,1,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,1,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,1,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,1,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,1,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,2,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,2,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,2,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,2,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,24.0,1,2,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,0,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,0,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,0,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,0,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,0,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,1,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,1,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,1,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,1,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,1,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,2,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,2,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,2,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,2,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,26.0,1,2,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,0,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,0,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,0,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,0,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,0,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,1,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,1,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,1,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,1,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,1,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,2,12.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,2,18.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,2,24.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,2,32.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
34.0,28.0,1,2,48.0,0,0,250,38,212,215,0.86,9,0.2368,9,0.2368,206,0.9717,15,241,241,29
30.0,28.0,1,0,12.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,238,236,24
30.0,28.0,1,0,18.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,238,236,24
30.0,28.0,1,0,24.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,238,236,24
30.0,28.0,1,0,32.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,238,236,24
30.0,28.0,1,0,48.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,238,236,24
30.0,28.0,1,1,12.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,1,18.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,1,24.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,1,32.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,1,48.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,2,12.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,2,18.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,2,24.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,2,32.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
30.0,28.0,1,2,48.0,0,0,250,38,212,214,0.856,13,0.3421,13,0.3421,201,0.9481,24,236,236,24
28.0,26.0,3,0,12.0,0,0,250,38,212,214,0.856,10,0.2632,10,0.2632,204,0.9623,18,240,240,28
28.0,26.0,3,0,18.0,0,0,250,38,212,214,0.856,10,0.2632,10,0.2632,204,0.9623,18,240,240,28
28.0,26.0,3,0,24.0,0,0,250,38,212,214,0.856,10,0.2632,10,0.2632,204,0.9623,18,240,240,28
28.0,26.0,3,0,32.0,0,0,250,38,212,214,0.856,10,0.2632,10,0.2632,204,0.9623,18,240,240,28
28.0,26.0,3,0,48.0,0,0,250,38,212,214,0.856,10,0.2632,10,0.2632,204,0.9623,18,240,240,28
34.0,16.0,1,0,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,0,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,0,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,0,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,0,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,1,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,1,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,1,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,1,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,1,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,2,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,2,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,2,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,2,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,16.0,1,2,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,0,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,0,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,0,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,0,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,0,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,1,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,1,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,1,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,1,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,1,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,2,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,2,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,2,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,2,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,18.0,1,2,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,0,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,0,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,0,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,0,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,0,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,1,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,1,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,1,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,1,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,1,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,2,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,2,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,2,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,2,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,20.0,1,2,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,0,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,0,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,0,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,0,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,0,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,1,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,1,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,1,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,1,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,1,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,2,12.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,2,18.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,2,24.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,2,32.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
34.0,22.0,1,2,48.0,0,0,250,38,212,214,0.856,9,0.2368,9,0.2368,205,0.967,16,241,241,29
28.0,28.0,1,1,12.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,1,18.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,1,24.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,1,32.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,1,48.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,2,12.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,2,18.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,2,24.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,2,32.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,2,48.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,27,236,231,19
28.0,28.0,1,0,12.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,28,238,231,19
28.0,28.0,1,0,18.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,28,238,231,19
28.0,28.0,1,0,24.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,28,238,231,19
28.0,28.0,1,0,32.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,28,238,231,19
28.0,28.0,1,0,48.0,0,0,250,38,212,213,0.852,14,0.3684,14,0.3684,199,0.9387,28,238,231,19
28.0,26.0,2,0,12.0,0,0,250,38,212,213,0.852,11,0.2895,11,0.2895,202,0.9528,21,239,239,27
28.0,26.0,2,0,18.0,0,0,250,38,212,213,0.852,11,0.2895,11,0.2895,202,0.9528,21,239,239,27
28.0,26.0,2,0,24.0,0,0,250,38,212,213,0.852,11,0.2895,11,0.2895,202,0.9528,21,239,239,27
28.0,26.0,2,0,32.0,0,0,250,38,212,213,0.852,11,0.2895,11,0.2895,202,0.9528,21,239,239,27
28.0,26.0,2,0,48.0,0,0,250,38,212,213,0.852,11,0.2895,11,0.2895,202,0.9528,21,239,239,27
28.0,26.0,3,1,12.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,1,18.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,1,24.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,1,32.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,1,48.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,2,12.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,2,18.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,2,24.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,2,32.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
28.0,26.0,3,2,48.0,0,0,250,38,212,213,0.852,10,0.2632,10,0.2632,203,0.9575,19,240,240,28
32.0,28.0,1,0,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,0,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,0,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,0,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,0,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,1,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,1,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,1,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,1,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
32.0,28.0,1,1,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,0,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,0,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,0,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,0,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,0,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,1,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,1,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,1,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,1,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,1,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,2,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,2,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,2,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,2,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,6.0,1,2,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,0,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,0,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,0,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,0,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,0,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,1,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,1,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,1,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,1,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,1,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,2,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,2,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,2,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,2,32.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,8.0,1,2,48.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,10.0,1,0,12.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,10.0,1,0,18.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
34.0,10.0,1,0,24.0,0,0,250,38,212,213,0.852,9,0.2368,9,0.2368,204,0.9623,17,241,241,29
